==================================================
HEADER
File name: peer_-AA0001-000000000001.log
Creation Date/Time: 2026-08-08 13:45:15
Last Modified Date/Time: 2026-08-08 21:53:14
==================================================
BODY
Event Type      | Date/Time            | Description
PING_SEND       | 2026-08-08 21:23:03  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:23:03  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 12.63 ms
PING_RECV       | 2026-08-08 21:23:07  | Received PING from ('127.0.0.1', 9889)
ANNOUNCE        | 2026-08-08 21:23:31  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:23:32  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:23:33  | Periodic ping
PING_SEND       | 2026-08-08 21:23:33  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:23:33  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 13.03 ms
PING_RECV       | 2026-08-08 21:23:37  | Received PING from ('127.0.0.1', 9912)
ANNOUNCE        | 2026-08-08 21:24:01  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:24:02  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:24:03  | Periodic ping
PING_SEND       | 2026-08-08 21:24:03  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:24:03  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 14.52 ms
PING_RECV       | 2026-08-08 21:24:07  | Received PING from ('127.0.0.1', 9939)
LISTENER_START  | 2026-08-08 21:36:02  | Peer listening for direct connections on port 6881
FILE_CHECK      | 2026-08-08 21:36:03  | Determined status as SEEDER for Transferring_These_Files/sample3.png
FILE_CHECK      | 2026-08-08 21:36:04  | Determined status as SEEDER for Transferring_These_Files
HANDSHAKE_RECV  | 2026-08-08 21:36:27  | Handshake verified from -AA0001-000000000003
ANNOUNCE        | 2026-08-08 21:36:33  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
NEW_PEER        | 2026-08-08 21:36:33  | [Transferring_These_Files/sample3.png] Discovered new peer 127.0.0.1:6882 from tracker update
HANDSHAKE_SEND  | 2026-08-08 21:36:33  | [Transferring_These_Files/sample3.png] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 21:36:33  | [Transferring_These_Files/sample3.png] Handshake successful with -AA0001-000000000003
ANNOUNCE        | 2026-08-08 21:36:34  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:36:35  | Periodic ping
PING_SEND       | 2026-08-08 21:36:35  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:36:35  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 14.89 ms
PING_RECV       | 2026-08-08 21:36:51  | Received PING from ('127.0.0.1', 4048)
HANDSHAKE_RECV  | 2026-08-08 21:36:56  | Handshake verified from -AA0001-000000000003
ANNOUNCE        | 2026-08-08 21:37:03  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
HANDSHAKE_RECV  | 2026-08-08 21:37:04  | Handshake verified from -AA0001-000000000003
ANNOUNCE        | 2026-08-08 21:37:04  | [Transferring_These_Files] Sending periodic update to tracker...
NEW_PEER        | 2026-08-08 21:37:04  | [Transferring_These_Files] Discovered new peer 127.0.0.1:6882 from tracker update
HANDSHAKE_SEND  | 2026-08-08 21:37:04  | [Transferring_These_Files] Initiating handshake with 127.0.0.1:6882
HANDSHAKE_SUCCESS | 2026-08-08 21:37:04  | [Transferring_These_Files] Handshake successful with -AA0001-000000000003
HEARTBEAT_SYNC  | 2026-08-08 21:37:05  | Periodic ping
PING_SEND       | 2026-08-08 21:37:05  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:37:05  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 26.24 ms
PING_RECV       | 2026-08-08 21:37:21  | Received PING from ('127.0.0.1', 4130)
ANNOUNCE        | 2026-08-08 21:37:33  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:37:34  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:37:35  | Periodic ping
PING_SEND       | 2026-08-08 21:37:35  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:37:35  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 22.95 ms
PING_RECV       | 2026-08-08 21:37:51  | Received PING from ('127.0.0.1', 4173)
ANNOUNCE        | 2026-08-08 21:38:03  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:38:04  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:38:05  | Periodic ping
PING_SEND       | 2026-08-08 21:38:05  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:38:05  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.04 ms
PING_RECV       | 2026-08-08 21:38:21  | Received PING from ('127.0.0.1', 4299)
ANNOUNCE        | 2026-08-08 21:38:34  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:38:35  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:38:36  | Periodic ping
PING_SEND       | 2026-08-08 21:38:36  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:38:36  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.28 ms
PING_RECV       | 2026-08-08 21:38:51  | Received PING from ('127.0.0.1', 4395)
ANNOUNCE        | 2026-08-08 21:39:04  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:39:05  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:39:06  | Periodic ping
PING_SEND       | 2026-08-08 21:39:06  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:39:06  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 15.77 ms
PING_RECV       | 2026-08-08 21:39:22  | Received PING from ('127.0.0.1', 4454)
ANNOUNCE        | 2026-08-08 21:39:34  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:39:35  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:39:36  | Periodic ping
PING_SEND       | 2026-08-08 21:39:36  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:39:36  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.00 ms
PING_RECV       | 2026-08-08 21:39:52  | Received PING from ('127.0.0.1', 4597)
ANNOUNCE        | 2026-08-08 21:40:04  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:40:05  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:40:06  | Periodic ping
PING_SEND       | 2026-08-08 21:40:06  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:40:06  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 18.44 ms
PING_RECV       | 2026-08-08 21:40:22  | Received PING from ('127.0.0.1', 4619)
ANNOUNCE        | 2026-08-08 21:40:34  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:40:35  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:40:36  | Periodic ping
PING_SEND       | 2026-08-08 21:40:36  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:40:36  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 27.63 ms
PING_RECV       | 2026-08-08 21:40:52  | Received PING from ('127.0.0.1', 4636)
ANNOUNCE        | 2026-08-08 21:41:04  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:41:05  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:41:06  | Periodic ping
PING_SEND       | 2026-08-08 21:41:06  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:41:06  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.11 ms
PING_RECV       | 2026-08-08 21:41:22  | Received PING from ('127.0.0.1', 4649)
ANNOUNCE        | 2026-08-08 21:41:34  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:41:35  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:41:36  | Periodic ping
PING_SEND       | 2026-08-08 21:41:36  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:41:36  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.85 ms
PING_RECV       | 2026-08-08 21:41:52  | Received PING from ('127.0.0.1', 4659)
ANNOUNCE        | 2026-08-08 21:42:04  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:42:05  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:42:06  | Periodic ping
PING_SEND       | 2026-08-08 21:42:06  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:42:06  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 14.13 ms
PING_RECV       | 2026-08-08 21:42:22  | Received PING from ('127.0.0.1', 4681)
ANNOUNCE        | 2026-08-08 21:42:34  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:42:35  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:42:36  | Periodic ping
PING_SEND       | 2026-08-08 21:42:36  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:42:36  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 18.01 ms
PING_RECV       | 2026-08-08 21:42:52  | Received PING from ('127.0.0.1', 4693)
ANNOUNCE        | 2026-08-08 21:43:04  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:43:05  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:43:07  | Periodic ping
PING_SEND       | 2026-08-08 21:43:07  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:43:07  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 12.79 ms
PING_RECV       | 2026-08-08 21:43:23  | Received PING from ('127.0.0.1', 4717)
ANNOUNCE        | 2026-08-08 21:43:35  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:43:36  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:43:37  | Periodic ping
PING_SEND       | 2026-08-08 21:43:37  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:43:37  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.00 ms
PING_RECV       | 2026-08-08 21:43:53  | Received PING from ('127.0.0.1', 4737)
ANNOUNCE        | 2026-08-08 21:44:05  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:44:06  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:44:07  | Periodic ping
PING_SEND       | 2026-08-08 21:44:07  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:44:07  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 19.04 ms
PING_RECV       | 2026-08-08 21:44:23  | Received PING from ('127.0.0.1', 4792)
ANNOUNCE        | 2026-08-08 21:44:35  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:44:36  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:44:37  | Periodic ping
PING_SEND       | 2026-08-08 21:44:37  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:44:37  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 29.19 ms
PING_RECV       | 2026-08-08 21:44:53  | Received PING from ('127.0.0.1', 4831)
ANNOUNCE        | 2026-08-08 21:45:05  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:45:06  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:45:07  | Periodic ping
PING_SEND       | 2026-08-08 21:45:07  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:45:07  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 19.00 ms
PING_RECV       | 2026-08-08 21:45:23  | Received PING from ('127.0.0.1', 4867)
ANNOUNCE        | 2026-08-08 21:45:35  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:45:36  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:45:37  | Periodic ping
PING_SEND       | 2026-08-08 21:45:37  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:45:37  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 14.00 ms
PING_RECV       | 2026-08-08 21:45:53  | Received PING from ('127.0.0.1', 4885)
ANNOUNCE        | 2026-08-08 21:46:05  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:46:06  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:46:07  | Periodic ping
PING_SEND       | 2026-08-08 21:46:07  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:46:07  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.88 ms
PING_RECV       | 2026-08-08 21:46:23  | Received PING from ('127.0.0.1', 4920)
ANNOUNCE        | 2026-08-08 21:46:35  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:46:36  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:46:37  | Periodic ping
PING_SEND       | 2026-08-08 21:46:37  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:46:37  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 23.48 ms
PING_RECV       | 2026-08-08 21:46:53  | Received PING from ('127.0.0.1', 4941)
ANNOUNCE        | 2026-08-08 21:47:05  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:47:06  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:47:07  | Periodic ping
PING_SEND       | 2026-08-08 21:47:08  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:47:08  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 12.56 ms
PING_RECV       | 2026-08-08 21:47:23  | Received PING from ('127.0.0.1', 4955)
ANNOUNCE        | 2026-08-08 21:47:35  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:47:36  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:47:38  | Periodic ping
PING_SEND       | 2026-08-08 21:47:38  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:47:38  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 13.97 ms
PING_RECV       | 2026-08-08 21:47:53  | Received PING from ('127.0.0.1', 4967)
ANNOUNCE        | 2026-08-08 21:48:06  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:48:06  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:48:08  | Periodic ping
PING_SEND       | 2026-08-08 21:48:08  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:48:08  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 14.52 ms
PING_RECV       | 2026-08-08 21:48:23  | Received PING from ('127.0.0.1', 4992)
ANNOUNCE        | 2026-08-08 21:48:36  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:48:37  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:48:38  | Periodic ping
PING_SEND       | 2026-08-08 21:48:38  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:48:38  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 14.04 ms
PING_RECV       | 2026-08-08 21:48:54  | Received PING from ('127.0.0.1', 5022)
ANNOUNCE        | 2026-08-08 21:49:06  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:49:07  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:49:08  | Periodic ping
PING_SEND       | 2026-08-08 21:49:08  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:49:08  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 13.97 ms
PING_RECV       | 2026-08-08 21:49:24  | Received PING from ('127.0.0.1', 5041)
ANNOUNCE        | 2026-08-08 21:49:36  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:49:37  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:49:38  | Periodic ping
PING_SEND       | 2026-08-08 21:49:38  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:49:38  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 23.04 ms
PING_RECV       | 2026-08-08 21:49:54  | Received PING from ('127.0.0.1', 5054)
ANNOUNCE        | 2026-08-08 21:50:06  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:50:07  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:50:08  | Periodic ping
PING_SEND       | 2026-08-08 21:50:08  | [Heartbeat] Attempting to ping peer at 127.0.0.1:6882
PING_SUCCESS    | 2026-08-08 21:50:08  | [Heartbeat] Received PONG from 127.0.0.1:6882 | RTT: 16.58 ms
PING_RECV       | 2026-08-08 21:50:24  | Received PING from ('127.0.0.1', 5081)
ANNOUNCE        | 2026-08-08 21:50:36  | [Transferring_These_Files/sample3.png] Sending periodic update to tracker...
ANNOUNCE        | 2026-08-08 21:50:37  | [Transferring_These_Files] Sending periodic update to tracker...
HEARTBEAT_SYNC  | 2026-08-08 21:50:38  | Periodic ping
